"country","month","ip_index","ip_gr_yoy"
"Hungary","2006-04",82.5,7.98429319371727
"Hungary","2006-05",83.3,7.90155440414506
"Hungary","2006-06",84.8,12.0211360634082
"Hungary","2006-07",85.4,12.0734908136483
"Hungary","2006-08",82.2,8.01576872536138
"Hungary","2006-09",85.2,9.93548387096774
"Hungary","2006-10",87,10.2661596958175
"Hungary","2006-11",87.6,11.3087674714104
"Hungary","2006-12",90.1,14.6310432569975
"Hungary","2007-01",88.2,11.3636363636364
"Hungary","2007-02",88.6,10.75
"Hungary","2007-03",88.2,6.52173913043479
"Hungary","2007-04",89.5,8.4848484848485
"Hungary","2007-05",88.5,6.24249699879953
"Hungary","2007-06",90.4,6.60377358490567
"Hungary","2007-07",92.7,8.5480093676815
"Hungary","2007-08",92.8,12.8953771289538
"Hungary","2007-09",92.7,8.80281690140845
"Hungary","2007-10",92.6,6.43678160919539
"Hungary","2007-11",92.5,5.59360730593608
"Hungary","2007-12",97.3,7.99112097669257
"Hungary","2008-01",94.6,7.25623582766439
"Hungary","2008-02",97.1,9.59367945823928
"Hungary","2008-03",94.3,6.91609977324263
"Hungary","2008-04",95.3,6.48044692737431
"Hungary","2008-05",93.4,5.53672316384182
"Hungary","2008-06",91.9,1.65929203539823
"Hungary","2008-07",91.3,-1.51024811218986
"Hungary","2008-08",91.9,-0.969827586206884
"Hungary","2008-09",89.1,-3.88349514563108
"Hungary","2008-10",87.4,-5.61555075593951
"Hungary","2008-11",84.8,-8.32432432432433
"Hungary","2008-12",75.4,-22.5077081192189
"Hungary","2009-01",74.2,-21.5644820295983
"Hungary","2009-02",71.8,-26.0556127703399
"Hungary","2009-03",75.1,-20.3605514316013
"Hungary","2009-04",72,-24.4491080797482
"Hungary","2009-05",72.5,-22.3768736616702
"Hungary","2009-06",74.1,-19.3688792165397
"Hungary","2009-07",74,-18.9485213581599
"Hungary","2009-08",73.6,-19.9129488574538
"Hungary","2009-09",75.5,-15.2637485970819
"Hungary","2009-10",77.4,-11.441647597254
"Hungary","2009-11",76.4,-9.90566037735848
"Hungary","2009-12",76.4,1.32625994694959
"Hungary","2010-01",78.6,5.9299191374663
"Hungary","2010-02",77.6,8.07799442896935
"Hungary","2010-03",78,3.86151797603196
"Hungary","2010-04",79.5,10.4166666666667
"Hungary","2010-05",83.5,15.1724137931035
"Hungary","2010-06",83.4,12.5506072874494
"Hungary","2010-07",82.9,12.027027027027
"Hungary","2010-08",85.1,15.625
"Hungary","2010-09",84.1,11.3907284768212
"Hungary","2010-10",84.9,9.68992248062015
"Hungary","2010-11",86.8,13.6125654450262
"Hungary","2010-12",81.5,6.67539267015707
"Hungary","2011-01",87.6,11.4503816793893
"Hungary","2011-02",88.8,14.4329896907217
"Hungary","2011-03",86,10.2564102564103
"Hungary","2011-04",86.4,8.67924528301887
"Hungary","2011-05",84.7,1.43712574850299
"Hungary","2011-06",85.1,2.03836930455634
"Hungary","2011-07",86.1,3.86007237635704
"Hungary","2011-08",85.7,0.705052878965939
"Hungary","2011-09",86.6,2.97265160523186
"Hungary","2011-10",87.4,2.94464075382803
"Hungary","2011-11",90.1,3.80184331797235
"Hungary","2011-12",87,6.74846625766872
"Hungary","2012-01",85.9,-1.94063926940637
"Hungary","2012-02",86.6,-2.47747747747749
"Hungary","2012-03",86.2,0.232558139534889
"Hungary","2012-04",84.3,-2.43055555555557
"Hungary","2012-05",87.2,2.95159386068478
"Hungary","2012-06",84.7,-0.470035252643941
"Hungary","2012-07",84.8,-1.50987224157956
"Hungary","2012-08",87.7,2.33372228704785
"Hungary","2012-09",86.8,0.230946882217098
"Hungary","2012-10",84.7,-3.08924485125859
"Hungary","2012-11",83.9,-6.88124306326303
"Hungary","2012-12",85.9,-1.26436781609195
"Hungary","2013-01",85,-1.0477299185099
"Hungary","2013-02",84.6,-2.3094688221709
"Hungary","2013-03",85,-1.39211136890952
"Hungary","2013-04",85.3,1.18623962040332
"Hungary","2013-05",84.9,-2.63761467889908
"Hungary","2013-06",85.4,0.826446280991733
"Hungary","2013-07",86.6,2.12264150943395
"Hungary","2013-08",88.7,1.14025085518814
"Hungary","2013-09",89.4,2.99539170506913
"Hungary","2013-10",89.2,5.3128689492326
"Hungary","2013-11",89,6.07866507747317
"Hungary","2013-12",89.5,4.19091967403957
"Hungary","2014-01",90.1,5.99999999999998
"Hungary","2014-02",91.3,7.91962174940899
"Hungary","2014-03",92.2,8.47058823529412
"Hungary","2014-04",92.9,8.90973036342322
"Hungary","2014-05",92.4,8.83392226148409
"Hungary","2014-06",95.7,12.0608899297424
"Hungary","2014-07",97.2,12.2401847575058
"Hungary","2014-08",91.7,3.38218714768883
"Hungary","2014-09",93.8,4.92170022371363
"Hungary","2014-10",91.5,2.57847533632287
"Hungary","2014-11",95.2,6.96629213483146
"Hungary","2014-12",94,5.02793296089385
"Hungary","2015-01",97.6,8.32408435072143
"Hungary","2015-02",96.4,5.58598028477548
"Hungary","2015-03",99.4,7.80911062906724
"Hungary","2015-04",99,6.56620021528525
"Hungary","2015-05",98.2,6.27705627705628
"Hungary","2015-06",100.1,4.59770114942528
"Hungary","2015-07",101.2,4.11522633744856
"Hungary","2015-08",97.9,6.76117775354417
"Hungary","2015-09",101.4,8.10234541577826
"Hungary","2015-10",102.1,11.5846994535519
"Hungary","2015-11",101.5,6.61764705882353
"Hungary","2015-12",101.1,7.55319148936169
"Hungary","2016-01",99.9,2.35655737704918
"Hungary","2016-02",98.3,1.97095435684647
"Hungary","2016-03",96.8,-2.61569416498995
"Hungary","2016-04",102.2,3.23232323232323
"Hungary","2016-05",101.5,3.36048879837068
"Hungary","2016-06",100.2,0.0999000999001076
"Hungary","2016-07",101.6,0.395256916996045
"Hungary","2016-08",101.4,3.57507660878447
"Hungary","2016-09",99.2,-2.16962524654832
"Hungary","2016-10",100.1,-1.9588638589618
"Hungary","2016-11",102.5,0.985221674876846
"Hungary","2016-12",102.4,1.28585558852623
"Hungary","2017-01",101.8,1.90190190190189
"Hungary","2017-02",104.3,6.10376398779247
"Hungary","2017-03",105,8.4710743801653
"Hungary","2017-04",105.7,3.42465753424657
"Hungary","2017-05",107.3,5.71428571428572
"Hungary","2017-06",106.3,6.0878243512974
"Hungary","2017-07",103,1.37795275590551
"Hungary","2017-08",106.9,5.4240631163708
"Hungary","2017-09",106.3,7.15725806451613
"Hungary","2017-10",107.8,7.69230769230769
"Hungary","2017-11",106.4,3.80487804878049
"Hungary","2017-12",108.2,5.6640625
"Hungary","2018-01",108.9,6.9744597249509
"Hungary","2018-02",108.1,3.64333652924256
"Hungary","2018-03",107.7,2.57142857142858
"Hungary","2018-04",109,3.12204351939451
"Hungary","2018-05",110.8,3.26188257222739
"Hungary","2018-06",110,3.48071495766697
"Hungary","2018-07",107,3.88349514563107
"Hungary","2018-08",111.6,4.39663236669783
"Hungary","2018-09",108.5,2.06961429915333
"Hungary","2018-10",111,2.96846011131726
"Hungary","2018-11",110.4,3.75939849624061
"Hungary","2018-12",115.8,7.02402957486137
"Hungary","2019-01",114.6,5.23415977961432
"Hungary","2019-02",114.2,5.64292321924145
"Hungary","2019-03",116,7.70659238625813
"Hungary","2019-04",116,6.42201834862386
"Hungary","2019-05",118.7,7.12996389891698
"Hungary","2019-06",115,4.54545454545454
"Hungary","2019-07",116.8,9.1588785046729
"Hungary","2019-08",115.1,3.13620071684588
"Hungary","2019-09",118.2,8.94009216589862
"Hungary","2019-10",117.2,5.5855855855856
"Hungary","2019-11",116.2,5.25362318840579
"Hungary","2019-12",112.1,-3.1951640759931
"Hungary","2020-01",118.1,3.05410122164049
"Hungary","2020-02",115.9,1.48861646234677
"Hungary","2020-03",103.9,-10.4310344827586
"Hungary","2020-04",73.8,-36.3793103448276
"Hungary","2020-05",86.5,-27.1272114574558
"Hungary","2020-06",101.5,-11.7391304347826
"Hungary","2020-07",108.2,-7.36301369863013
"Hungary","2020-08",115.3,0.17376194613381
"Hungary","2020-09",116.8,-1.1844331641286
"Hungary","2020-10",119.6,2.04778156996586
"Hungary","2020-11",118.3,1.80722891566265
"Hungary","2020-12",115.4,2.94380017841214
"Hungary","2021-01",115.4,-2.28619813717188
"Hungary","2021-02",119.7,3.27868852459017
"Hungary","2021-03",120,15.4956689124158
"Hungary","2021-04",118,59.8915989159892
"Hungary","2021-05",121.1,40
"Hungary","2021-06",120,18.2266009852217
"Hungary","2021-07",118.5,9.51940850277264
"Hungary","2021-08",115.8,0.433651344319164
"Hungary","2021-09",114.4,-2.05479452054794
"Hungary","2021-10",116.8,-2.34113712374582
"Hungary","2021-11",121.1,2.36686390532543
"Hungary","2021-12",120.2,4.15944540727902
"Hungary","2022-01",124.6,7.97227036395147
"Hungary","2022-02",126.4,5.59732664995822
"Hungary","2022-03",125.5,4.58333333333334
"Hungary","2022-04",125,5.93220338983051
"Hungary","2022-05",125.2,3.38563170933115
"Hungary","2022-06",125.9,4.91666666666668
"Hungary","2022-07",125.2,5.65400843881856
"Hungary","2022-08",126.7,9.41278065630398
"Hungary","2022-09",127.8,11.7132867132867
"Hungary","2022-10",123.1,5.39383561643836
"Hungary","2022-11",123.2,1.73410404624279
"Hungary","2022-12",127.6,6.15640599001663
"Hungary","2023-01",120.3,-3.45104333868379
"Hungary","2023-02",120.2,-4.90506329113924
"Hungary","2023-03",120.7,-3.82470119521913
"Hungary","2023-04",117.8,-5.76
"Hungary","2023-05",119.6,-4.47284345047924
"Hungary","2023-06",119.2,-5.32168387609214
"Hungary","2023-07",121.7,-2.79552715654952
"Hungary","2023-08",118.8,-6.23520126282557
"Hungary","2023-09",120,-6.10328638497653
"Hungary","2023-10",119.3,-3.08692120227457
"Hungary","2023-11",116.7,-5.27597402597403
"Hungary","2023-12",116.4,-8.77742946708463
"Hungary","2024-01",NA,NA
"Hungary","2024-02",NA,NA
"Hungary","2024-03",NA,NA
"Hungary","2024-04",NA,NA
"Hungary","2024-05",NA,NA
"Hungary","2024-06",NA,NA
"Hungary","2024-07",NA,NA
"Hungary","2024-08",NA,NA
"Hungary","2024-09",NA,NA
"Hungary","2024-10",NA,NA
"Hungary","2024-11",NA,NA
"Hungary","2024-12",NA,NA
"Hungary","2025-01",NA,NA
"Hungary","2025-02",NA,NA
"Hungary","2025-03",NA,NA
"Hungary","2025-04",NA,NA
"Hungary","2025-05",NA,NA
"Hungary","2025-06",NA,NA
"Hungary","2025-07",NA,NA
"Hungary","2025-08",NA,NA
"Hungary","2025-09",NA,NA
"Hungary","2025-10",NA,NA
"Hungary","2025-11",NA,NA
"Hungary","2025-12",NA,NA
"Hungary","2026-01",NA,NA
"Poland","1953-01",NA,NA
"Poland","1953-02",NA,NA
"Poland","1953-03",NA,NA
"Poland","1953-04",NA,NA
"Poland","1953-05",NA,NA
"Poland","1953-06",NA,NA
"Poland","1953-07",NA,NA
"Poland","1953-08",NA,NA
"Poland","1953-09",NA,NA
"Poland","1953-10",NA,NA
"Poland","1953-11",NA,NA
"Poland","1953-12",NA,NA
"Poland","1954-01",NA,NA
"Poland","1954-02",NA,NA
"Poland","1954-03",NA,NA
"Poland","1954-04",NA,NA
"Poland","1954-05",NA,NA
"Poland","1954-06",NA,NA
"Poland","1954-07",NA,NA
"Poland","1954-08",NA,NA
"Poland","1954-09",NA,NA
"Poland","1954-10",NA,NA
"Poland","1954-11",NA,NA
"Poland","1954-12",NA,NA
"Poland","1955-01",NA,NA
"Poland","1955-02",NA,NA
"Poland","1955-03",NA,NA
"Poland","1955-04",NA,NA
"Poland","1955-05",NA,NA
"Poland","1955-06",NA,NA
"Poland","1955-07",NA,NA
"Poland","1955-08",NA,NA
"Poland","1955-09",NA,NA
"Poland","1955-10",NA,NA
"Poland","1955-11",NA,NA
"Poland","1955-12",NA,NA
"Poland","1956-01",NA,NA
"Poland","1956-02",NA,NA
"Poland","1956-03",NA,NA
"Poland","1956-04",NA,NA
"Poland","1956-05",NA,NA
"Poland","1956-06",NA,NA
"Poland","1956-07",NA,NA
"Poland","1956-08",NA,NA
"Poland","1956-09",NA,NA
"Poland","1956-10",NA,NA
"Poland","1956-11",NA,NA
"Poland","1956-12",NA,NA
"Poland","1957-01",NA,NA
"Poland","1957-02",NA,NA
"Poland","1957-03",NA,NA
"Poland","1957-04",NA,NA
"Poland","1957-05",NA,NA
"Poland","1957-06",NA,NA
"Poland","1957-07",NA,NA
"Poland","1957-08",NA,NA
"Poland","1957-09",NA,NA
"Poland","1957-10",NA,NA
"Poland","1957-11",NA,NA
"Poland","1957-12",NA,NA
"Poland","1958-01",NA,NA
"Poland","1958-02",NA,NA
"Poland","1958-03",NA,NA
"Poland","1958-04",NA,NA
"Poland","1958-05",NA,NA
"Poland","1958-06",NA,NA
"Poland","1958-07",NA,NA
"Poland","1958-08",NA,NA
"Poland","1958-09",NA,NA
"Poland","1958-10",NA,NA
"Poland","1958-11",NA,NA
"Poland","1958-12",NA,NA
"Poland","1959-01",NA,NA
"Poland","1959-02",NA,NA
"Poland","1959-03",NA,NA
"Poland","1959-04",NA,NA
"Poland","1959-05",NA,NA
"Poland","1959-06",NA,NA
"Poland","1959-07",NA,NA
"Poland","1959-08",NA,NA
"Poland","1959-09",NA,NA
"Poland","1959-10",NA,NA
"Poland","1959-11",NA,NA
"Poland","1959-12",NA,NA
"Poland","1960-01",NA,NA
"Poland","1960-02",NA,NA
"Poland","1960-03",NA,NA
"Poland","1960-04",NA,NA
"Poland","1960-05",NA,NA
"Poland","1960-06",NA,NA
"Poland","1960-07",NA,NA
"Poland","1960-08",NA,NA
"Poland","1960-09",NA,NA
"Poland","1960-10",NA,NA
"Poland","1960-11",NA,NA
"Poland","1960-12",NA,NA
"Poland","1961-01",NA,NA
"Poland","1961-02",NA,NA
"Poland","1961-03",NA,NA
"Poland","1961-04",NA,NA
"Poland","1961-05",NA,NA
"Poland","1961-06",NA,NA
"Poland","1961-07",NA,NA
"Poland","1961-08",NA,NA
"Poland","1961-09",NA,NA
"Poland","1961-10",NA,NA
"Poland","1961-11",NA,NA
"Poland","1961-12",NA,NA
"Poland","1962-01",NA,NA
"Poland","1962-02",NA,NA
"Poland","1962-03",NA,NA
"Poland","1962-04",NA,NA
"Poland","1962-05",NA,NA
"Poland","1962-06",NA,NA
"Poland","1962-07",NA,NA
"Poland","1962-08",NA,NA
"Poland","1962-09",NA,NA
"Poland","1962-10",NA,NA
"Poland","1962-11",NA,NA
"Poland","1962-12",NA,NA
"Poland","1963-01",NA,NA
"Poland","1963-02",NA,NA
"Poland","1963-03",NA,NA
"Poland","1963-04",NA,NA
"Poland","1963-05",NA,NA
"Poland","1963-06",NA,NA
"Poland","1963-07",NA,NA
"Poland","1963-08",NA,NA
"Poland","1963-09",NA,NA
"Poland","1963-10",NA,NA
"Poland","1963-11",NA,NA
"Poland","1963-12",NA,NA
"Poland","1964-01",NA,NA
"Poland","1964-02",NA,NA
"Poland","1964-03",NA,NA
"Poland","1964-04",NA,NA
"Poland","1964-05",NA,NA
"Poland","1964-06",NA,NA
"Poland","1964-07",NA,NA
"Poland","1964-08",NA,NA
"Poland","1964-09",NA,NA
"Poland","1964-10",NA,NA
"Poland","1964-11",NA,NA
"Poland","1964-12",NA,NA
"Poland","1965-01",NA,NA
"Poland","1965-02",NA,NA
"Poland","1965-03",NA,NA
"Poland","1965-04",NA,NA
"Poland","1965-05",NA,NA
"Poland","1965-06",NA,NA
"Poland","1965-07",NA,NA
"Poland","1965-08",NA,NA
"Poland","1965-09",NA,NA
"Poland","1965-10",NA,NA
"Poland","1965-11",NA,NA
"Poland","1965-12",NA,NA
"Poland","1966-01",NA,NA
"Poland","1966-02",NA,NA
"Poland","1966-03",NA,NA
"Poland","1966-04",NA,NA
"Poland","1966-05",NA,NA
"Poland","1966-06",NA,NA
"Poland","1966-07",NA,NA
"Poland","1966-08",NA,NA
"Poland","1966-09",NA,NA
"Poland","1966-10",NA,NA
"Poland","1966-11",NA,NA
"Poland","1966-12",NA,NA
"Poland","1967-01",NA,NA
"Poland","1967-02",NA,NA
"Poland","1967-03",NA,NA
"Poland","1967-04",NA,NA
"Poland","1967-05",NA,NA
"Poland","1967-06",NA,NA
"Poland","1967-07",NA,NA
"Poland","1967-08",NA,NA
"Poland","1967-09",NA,NA
"Poland","1967-10",NA,NA
"Poland","1967-11",NA,NA
"Poland","1967-12",NA,NA
"Poland","1968-01",NA,NA
"Poland","1968-02",NA,NA
"Poland","1968-03",NA,NA
"Poland","1968-04",NA,NA
"Poland","1968-05",NA,NA
"Poland","1968-06",NA,NA
"Poland","1968-07",NA,NA
"Poland","1968-08",NA,NA
"Poland","1968-09",NA,NA
"Poland","1968-10",NA,NA
"Poland","1968-11",NA,NA
"Poland","1968-12",NA,NA
"Poland","1969-01",NA,NA
"Poland","1969-02",NA,NA
"Poland","1969-03",NA,NA
"Poland","1969-04",NA,NA
"Poland","1969-05",NA,NA
"Poland","1969-06",NA,NA
"Poland","1969-07",NA,NA
"Poland","1969-08",NA,NA
"Poland","1969-09",NA,NA
"Poland","1969-10",NA,NA
"Poland","1969-11",NA,NA
"Poland","1969-12",NA,NA
"Poland","1970-01",NA,NA
"Poland","1970-02",NA,NA
"Poland","1970-03",NA,NA
"Poland","1970-04",NA,NA
"Poland","1970-05",NA,NA
"Poland","1970-06",NA,NA
"Poland","1970-07",NA,NA
"Poland","1970-08",NA,NA
"Poland","1970-09",NA,NA
"Poland","1970-10",NA,NA
"Poland","1970-11",NA,NA
"Poland","1970-12",NA,NA
"Poland","1971-01",NA,NA
"Poland","1971-02",NA,NA
"Poland","1971-03",NA,NA
"Poland","1971-04",NA,NA
"Poland","1971-05",NA,NA
"Poland","1971-06",NA,NA
"Poland","1971-07",NA,NA
"Poland","1971-08",NA,NA
"Poland","1971-09",NA,NA
"Poland","1971-10",NA,NA
"Poland","1971-11",NA,NA
"Poland","1971-12",NA,NA
"Poland","1972-01",NA,NA
"Poland","1972-02",NA,NA
"Poland","1972-03",NA,NA
"Poland","1972-04",NA,NA
"Poland","1972-05",NA,NA
"Poland","1972-06",NA,NA
"Poland","1972-07",NA,NA
"Poland","1972-08",NA,NA
"Poland","1972-09",NA,NA
"Poland","1972-10",NA,NA
"Poland","1972-11",NA,NA
"Poland","1972-12",NA,NA
"Poland","1973-01",NA,NA
"Poland","1973-02",NA,NA
"Poland","1973-03",NA,NA
"Poland","1973-04",NA,NA
"Poland","1973-05",NA,NA
"Poland","1973-06",NA,NA
"Poland","1973-07",NA,NA
"Poland","1973-08",NA,NA
"Poland","1973-09",NA,NA
"Poland","1973-10",NA,NA
"Poland","1973-11",NA,NA
"Poland","1973-12",NA,NA
"Poland","1974-01",NA,NA
"Poland","1974-02",NA,NA
"Poland","1974-03",NA,NA
"Poland","1974-04",NA,NA
"Poland","1974-05",NA,NA
"Poland","1974-06",NA,NA
"Poland","1974-07",NA,NA
"Poland","1974-08",NA,NA
"Poland","1974-09",NA,NA
"Poland","1974-10",NA,NA
"Poland","1974-11",NA,NA
"Poland","1974-12",NA,NA
"Poland","1975-01",NA,NA
"Poland","1975-02",NA,NA
"Poland","1975-03",NA,NA
"Poland","1975-04",NA,NA
"Poland","1975-05",NA,NA
"Poland","1975-06",NA,NA
"Poland","1975-07",NA,NA
"Poland","1975-08",NA,NA
"Poland","1975-09",NA,NA
"Poland","1975-10",NA,NA
"Poland","1975-11",NA,NA
"Poland","1975-12",NA,NA
"Poland","1976-01",NA,NA
"Poland","1976-02",NA,NA
"Poland","1976-03",NA,NA
"Poland","1976-04",NA,NA
"Poland","1976-05",NA,NA
"Poland","1976-06",NA,NA
"Poland","1976-07",NA,NA
"Poland","1976-08",NA,NA
"Poland","1976-09",NA,NA
"Poland","1976-10",NA,NA
"Poland","1976-11",NA,NA
"Poland","1976-12",NA,NA
"Poland","1977-01",NA,NA
"Poland","1977-02",NA,NA
"Poland","1977-03",NA,NA
"Poland","1977-04",NA,NA
"Poland","1977-05",NA,NA
"Poland","1977-06",NA,NA
"Poland","1977-07",NA,NA
"Poland","1977-08",NA,NA
"Poland","1977-09",NA,NA
"Poland","1977-10",NA,NA
"Poland","1977-11",NA,NA
"Poland","1977-12",NA,NA
"Poland","1978-01",NA,NA
"Poland","1978-02",NA,NA
"Poland","1978-03",NA,NA
"Poland","1978-04",NA,NA
"Poland","1978-05",NA,NA
"Poland","1978-06",NA,NA
"Poland","1978-07",NA,NA
"Poland","1978-08",NA,NA
"Poland","1978-09",NA,NA
"Poland","1978-10",NA,NA
"Poland","1978-11",NA,NA
"Poland","1978-12",NA,NA
"Poland","1979-01",NA,NA
"Poland","1979-02",NA,NA
"Poland","1979-03",NA,NA
"Poland","1979-04",NA,NA
"Poland","1979-05",NA,NA
"Poland","1979-06",NA,NA
"Poland","1979-07",NA,NA
"Poland","1979-08",NA,NA
"Poland","1979-09",NA,NA
"Poland","1979-10",NA,NA
"Poland","1979-11",NA,NA
"Poland","1979-12",NA,NA
"Poland","1980-01",NA,NA
"Poland","1980-02",NA,NA
"Poland","1980-03",NA,NA
"Poland","1980-04",NA,NA
"Poland","1980-05",NA,NA
"Poland","1980-06",NA,NA
"Poland","1980-07",NA,NA
"Poland","1980-08",NA,NA
"Poland","1980-09",NA,NA
"Poland","1980-10",NA,NA
"Poland","1980-11",NA,NA
"Poland","1980-12",NA,NA
"Poland","1981-01",NA,NA
"Poland","1981-02",NA,NA
"Poland","1981-03",NA,NA
"Poland","1981-04",NA,NA
"Poland","1981-05",NA,NA
"Poland","1981-06",NA,NA
"Poland","1981-07",NA,NA
"Poland","1981-08",NA,NA
"Poland","1981-09",NA,NA
"Poland","1981-10",NA,NA
"Poland","1981-11",NA,NA
"Poland","1981-12",NA,NA
"Poland","1982-01",NA,NA
"Poland","1982-02",NA,NA
"Poland","1982-03",NA,NA
"Poland","1982-04",NA,NA
"Poland","1982-05",NA,NA
"Poland","1982-06",NA,NA
"Poland","1982-07",NA,NA
"Poland","1982-08",NA,NA
"Poland","1982-09",NA,NA
"Poland","1982-10",NA,NA
"Poland","1982-11",NA,NA
"Poland","1982-12",NA,NA
"Poland","1983-01",NA,NA
"Poland","1983-02",NA,NA
"Poland","1983-03",NA,NA
"Poland","1983-04",NA,NA
"Poland","1983-05",NA,NA
"Poland","1983-06",NA,NA
"Poland","1983-07",NA,NA
"Poland","1983-08",NA,NA
"Poland","1983-09",NA,NA
"Poland","1983-10",NA,NA
