"country","month","ur"
"Portugal","1998-12",5.8
"Portugal","1999-01",5.8
"Portugal","1999-02",5.8
"Portugal","1999-03",5.9
"Portugal","1999-04",6
"Portugal","1999-05",6.1
"Portugal","1999-06",5.9
"Portugal","1999-07",5.8
"Portugal","1999-08",5.6
"Portugal","1999-09",5.5
"Portugal","1999-10",5.3
"Portugal","1999-11",5.4
"Portugal","1999-12",5.5
"Portugal","2000-01",5.6
"Portugal","2000-02",5.4
"Portugal","2000-03",5.3
"Portugal","2000-04",5.2
"Portugal","2000-05",5.3
"Portugal","2000-06",5.2
"Portugal","2000-07",5.3
"Portugal","2000-08",5.4
"Portugal","2000-09",5.4
"Portugal","2000-10",5.2
"Portugal","2000-11",5
"Portugal","2000-12",5
"Portugal","2001-01",5.1
"Portugal","2001-02",5.3
"Portugal","2001-03",5.4
"Portugal","2001-04",5.4
"Portugal","2001-05",5.4
"Portugal","2001-06",5.4
"Portugal","2001-07",5.5
"Portugal","2001-08",5.4
"Portugal","2001-09",5.4
"Portugal","2001-10",5.4
"Portugal","2001-11",5.4
"Portugal","2001-12",5.4
"Portugal","2002-01",5.6
"Portugal","2002-02",5.6
"Portugal","2002-03",5.7
"Portugal","2002-04",5.8
"Portugal","2002-05",6.2
"Portugal","2002-06",6.4
"Portugal","2002-07",6.6
"Portugal","2002-08",6.6
"Portugal","2002-09",6.8
"Portugal","2002-10",7.3
"Portugal","2002-11",7.5
"Portugal","2002-12",7.5
"Portugal","2003-01",7.6
"Portugal","2003-02",7.6
"Portugal","2003-03",7.7
"Portugal","2003-04",7.8
"Portugal","2003-05",8
"Portugal","2003-06",8
"Portugal","2003-07",7.8
"Portugal","2003-08",7.8
"Portugal","2003-09",7.9
"Portugal","2003-10",8
"Portugal","2003-11",7.9
"Portugal","2003-12",7.7
"Portugal","2004-01",7.5
"Portugal","2004-02",7.6
"Portugal","2004-03",7.6
"Portugal","2004-04",7.8
"Portugal","2004-05",8.1
"Portugal","2004-06",8.3
"Portugal","2004-07",8.2
"Portugal","2004-08",8.5
"Portugal","2004-09",8.6
"Portugal","2004-10",8.5
"Portugal","2004-11",8.5
"Portugal","2004-12",8.7
"Portugal","2005-01",8.7
"Portugal","2005-02",8.8
"Portugal","2005-03",9
"Portugal","2005-04",9.1
"Portugal","2005-05",9.1
"Portugal","2005-06",9.2
"Portugal","2005-07",9.5
"Portugal","2005-08",9.5
"Portugal","2005-09",9.5
"Portugal","2005-10",9.5
"Portugal","2005-11",9.5
"Portugal","2005-12",9.3
"Portugal","2006-01",9.2
"Portugal","2006-02",9.1
"Portugal","2006-03",9.1
"Portugal","2006-04",9.1
"Portugal","2006-05",9.1
"Portugal","2006-06",9.1
"Portugal","2006-07",9.2
"Portugal","2006-08",9.2
"Portugal","2006-09",9.6
"Portugal","2006-10",9.7
"Portugal","2006-11",9.7
"Portugal","2006-12",9.7
"Portugal","2007-01",9.7
"Portugal","2007-02",9.8
"Portugal","2007-03",9.7
"Portugal","2007-04",9.9
"Portugal","2007-05",9.8
"Portugal","2007-06",9.6
"Portugal","2007-07",9.7
"Portugal","2007-08",9.6
"Portugal","2007-09",9.4
"Portugal","2007-10",9.4
"Portugal","2007-11",9.3
"Portugal","2007-12",9.2
"Portugal","2008-01",9
"Portugal","2008-02",8.9
"Portugal","2008-03",9
"Portugal","2008-04",9
"Portugal","2008-05",9.1
"Portugal","2008-06",9.3
"Portugal","2008-07",9.2
"Portugal","2008-08",9.4
"Portugal","2008-09",9.4
"Portugal","2008-10",9.3
"Portugal","2008-11",9.3
"Portugal","2008-12",9.8
"Portugal","2009-01",10
"Portugal","2009-02",10.2
"Portugal","2009-03",10.6
"Portugal","2009-04",10.8
"Portugal","2009-05",11
"Portugal","2009-06",11.3
"Portugal","2009-07",11.6
"Portugal","2009-08",11.8
"Portugal","2009-09",11.9
"Portugal","2009-10",11.9
"Portugal","2009-11",11.8
"Portugal","2009-12",11.9
"Portugal","2010-01",11.8
"Portugal","2010-02",12.1
"Portugal","2010-03",12.2
"Portugal","2010-04",12.5
"Portugal","2010-05",12.7
"Portugal","2010-06",12.9
"Portugal","2010-07",12.9
"Portugal","2010-08",12.9
"Portugal","2010-09",12.8
"Portugal","2010-10",12.6
"Portugal","2010-11",12.8
"Portugal","2010-12",12.8
"Portugal","2011-01",12.8
"Portugal","2011-02",12.8
"Portugal","2011-03",13.1
"Portugal","2011-04",13.1
"Portugal","2011-05",13.2
"Portugal","2011-06",13.1
"Portugal","2011-07",13.2
"Portugal","2011-08",13.6
"Portugal","2011-09",13.9
"Portugal","2011-10",14.1
"Portugal","2011-11",14.6
"Portugal","2011-12",15.1
"Portugal","2012-01",14.9
"Portugal","2012-02",15.4
"Portugal","2012-03",15.8
"Portugal","2012-04",16.3
"Portugal","2012-05",16.2
"Portugal","2012-06",16.3
"Portugal","2012-07",16.4
"Portugal","2012-08",17
"Portugal","2012-09",17
"Portugal","2012-10",17.4
"Portugal","2012-11",17.7
"Portugal","2012-12",18.2
"Portugal","2013-01",18.3
"Portugal","2013-02",18.2
"Portugal","2013-03",18.2
"Portugal","2013-04",18.1
"Portugal","2013-05",18
"Portugal","2013-06",17.6
"Portugal","2013-07",17.5
"Portugal","2013-08",16.8
"Portugal","2013-09",16.4
"Portugal","2013-10",16.2
"Portugal","2013-11",16
"Portugal","2013-12",15.7
"Portugal","2014-01",15.5
"Portugal","2014-02",15.5
"Portugal","2014-03",15.3
"Portugal","2014-04",15.2
"Portugal","2014-05",15
"Portugal","2014-06",14.9
"Portugal","2014-07",14.7
"Portugal","2014-08",14
"Portugal","2014-09",13.8
"Portugal","2014-10",14
"Portugal","2014-11",13.9
"Portugal","2014-12",14
"Portugal","2015-01",14
"Portugal","2015-02",13.9
"Portugal","2015-03",13.6
"Portugal","2015-04",13.2
"Portugal","2015-05",12.8
"Portugal","2015-06",12.7
"Portugal","2015-07",12.6
"Portugal","2015-08",12.6
"Portugal","2015-09",12.7
"Portugal","2015-10",12.7
"Portugal","2015-11",12.5
"Portugal","2015-12",12.4
"Portugal","2016-01",12.3
"Portugal","2016-02",12.5
"Portugal","2016-03",12.3
"Portugal","2016-04",12
"Portugal","2016-05",11.6
"Portugal","2016-06",11.4
"Portugal","2016-07",11.2
"Portugal","2016-08",11.2
"Portugal","2016-09",11.2
"Portugal","2016-10",10.9
"Portugal","2016-11",10.7
"Portugal","2016-12",10.3
"Portugal","2017-01",10.2
"Portugal","2017-02",10.1
"Portugal","2017-03",10
"Portugal","2017-04",9.8
"Portugal","2017-05",9.5
"Portugal","2017-06",9.4
"Portugal","2017-07",9.2
"Portugal","2017-08",9.1
"Portugal","2017-09",8.7
"Portugal","2017-10",8.6
"Portugal","2017-11",8.2
"Portugal","2017-12",8
"Portugal","2018-01",7.9
"Portugal","2018-02",7.7
"Portugal","2018-03",7.6
"Portugal","2018-04",7.3
"Portugal","2018-05",7.3
"Portugal","2018-06",7.1
"Portugal","2018-07",7.1
"Portugal","2018-08",7.2
"Portugal","2018-09",6.8
"Portugal","2018-10",6.7
"Portugal","2018-11",6.7
"Portugal","2018-12",6.7
"Portugal","2019-01",6.6
"Portugal","2019-02",6.6
"Portugal","2019-03",6.6
"Portugal","2019-04",6.7
"Portugal","2019-05",6.7
"Portugal","2019-06",6.7
"Portugal","2019-07",6.6
"Portugal","2019-08",6.5
"Portugal","2019-09",6.6
"Portugal","2019-10",6.5
"Portugal","2019-11",6.7
"Portugal","2019-12",6.8
"Portugal","2020-01",6.8
"Portugal","2020-02",6.5
"Portugal","2020-03",5.8
"Portugal","2020-04",5.7
"Portugal","2020-05",6.1
"Portugal","2020-06",7.5
"Portugal","2020-07",8.2
"Portugal","2020-08",8.4
"Portugal","2020-09",8.2
"Portugal","2020-10",7.8
"Portugal","2020-11",7.2
"Portugal","2020-12",6.9
"Portugal","2021-01",6.9
"Portugal","2021-02",6.8
"Portugal","2021-03",6.7
"Portugal","2021-04",7.2
"Portugal","2021-05",7.3
"Portugal","2021-06",7.1
"Portugal","2021-07",6.8
"Portugal","2021-08",6.6
"Portugal","2021-09",6.6
"Portugal","2021-10",6.4
"Portugal","2021-11",6.3
"Portugal","2021-12",6
"Portugal","2022-01",5.9
"Portugal","2022-02",5.7
"Portugal","2022-03",5.9
"Portugal","2022-04",6.1
"Portugal","2022-05",6.3
"Portugal","2022-06",6.2
"Portugal","2022-07",6.2
"Portugal","2022-08",6.2
"Portugal","2022-09",6.2
"Portugal","2022-10",6.1
"Portugal","2022-11",6.6
"Portugal","2022-12",6.8
"Portugal","2023-01",7
"Portugal","2023-02",6.9
"Portugal","2023-03",6.8
"Portugal","2023-04",6.6
"Portugal","2023-05",6.5
"Portugal","2023-06",6.4
"Portugal","2023-07",6.4
"Portugal","2023-08",6.4
"Portugal","2023-09",6.6
"Portugal","2023-10",6.6
"Portugal","2023-11",6.5
"Portugal","2023-12",6.4
"Portugal","2024-01",6.4
"Portugal","2024-02",6.5
"Portugal","2024-03",6.4
"Portugal","2024-04",6.4
"Portugal","2024-05",6.5
"Portugal","2024-06",6.5
"Portugal","2024-07",6.5
"Portugal","2024-08",6.3
"Portugal","2024-09",6.5
"Portugal","2024-10",6.6
"Portugal","2024-11",6.6
"Portugal","2024-12",6.4
"Portugal","2025-01",6.3
"Portugal","2025-02",6.3
"Portugal","2025-03",6.3
"Portugal","2025-04",6.2
"Portugal","2025-05",6.2
"Portugal","2025-06",6.1
"Portugal","2025-07",5.9
"Portugal","2025-08",6
"Portugal","2025-09",6
"Portugal","2025-10",5.8
"Portugal","2025-11",5.7
"Portugal","2025-12",5.6
"Slovenia","1983-01",NA
"Slovenia","1983-02",NA
"Slovenia","1983-03",NA
"Slovenia","1983-04",NA
"Slovenia","1983-05",NA
"Slovenia","1983-06",NA
"Slovenia","1983-07",NA
"Slovenia","1983-08",NA
"Slovenia","1983-09",NA
"Slovenia","1983-10",NA
"Slovenia","1983-11",NA
"Slovenia","1983-12",NA
"Slovenia","1984-01",NA
"Slovenia","1984-02",NA
"Slovenia","1984-03",NA
"Slovenia","1984-04",NA
"Slovenia","1984-05",NA
"Slovenia","1984-06",NA
"Slovenia","1984-07",NA
"Slovenia","1984-08",NA
"Slovenia","1984-09",NA
"Slovenia","1984-10",NA
"Slovenia","1984-11",NA
"Slovenia","1984-12",NA
"Slovenia","1985-01",NA
"Slovenia","1985-02",NA
"Slovenia","1985-03",NA
"Slovenia","1985-04",NA
"Slovenia","1985-05",NA
"Slovenia","1985-06",NA
"Slovenia","1985-07",NA
"Slovenia","1985-08",NA
"Slovenia","1985-09",NA
"Slovenia","1985-10",NA
"Slovenia","1985-11",NA
"Slovenia","1985-12",NA
"Slovenia","1986-01",NA
"Slovenia","1986-02",NA
"Slovenia","1986-03",NA
"Slovenia","1986-04",NA
"Slovenia","1986-05",NA
"Slovenia","1986-06",NA
"Slovenia","1986-07",NA
"Slovenia","1986-08",NA
"Slovenia","1986-09",NA
"Slovenia","1986-10",NA
"Slovenia","1986-11",NA
"Slovenia","1986-12",NA
"Slovenia","1987-01",NA
"Slovenia","1987-02",NA
"Slovenia","1987-03",NA
"Slovenia","1987-04",NA
"Slovenia","1987-05",NA
"Slovenia","1987-06",NA
"Slovenia","1987-07",NA
"Slovenia","1987-08",NA
"Slovenia","1987-09",NA
"Slovenia","1987-10",NA
"Slovenia","1987-11",NA
"Slovenia","1987-12",NA
"Slovenia","1988-01",NA
"Slovenia","1988-02",NA
"Slovenia","1988-03",NA
"Slovenia","1988-04",NA
"Slovenia","1988-05",NA
"Slovenia","1988-06",NA
"Slovenia","1988-07",NA
"Slovenia","1988-08",NA
"Slovenia","1988-09",NA
"Slovenia","1988-10",NA
"Slovenia","1988-11",NA
"Slovenia","1988-12",NA
"Slovenia","1989-01",NA
"Slovenia","1989-02",NA
"Slovenia","1989-03",NA
"Slovenia","1989-04",NA
"Slovenia","1989-05",NA
"Slovenia","1989-06",NA
"Slovenia","1989-07",NA
"Slovenia","1989-08",NA
"Slovenia","1989-09",NA
"Slovenia","1989-10",NA
"Slovenia","1989-11",NA
"Slovenia","1989-12",NA
"Slovenia","1990-01",NA
"Slovenia","1990-02",NA
"Slovenia","1990-03",NA
"Slovenia","1990-04",NA
"Slovenia","1990-05",NA
"Slovenia","1990-06",NA
"Slovenia","1990-07",NA
"Slovenia","1990-08",NA
"Slovenia","1990-09",NA
"Slovenia","1990-10",NA
"Slovenia","1990-11",NA
"Slovenia","1990-12",NA
"Slovenia","1991-01",NA
"Slovenia","1991-02",NA
"Slovenia","1991-03",NA
"Slovenia","1991-04",NA
"Slovenia","1991-05",NA
"Slovenia","1991-06",NA
"Slovenia","1991-07",NA
"Slovenia","1991-08",NA
"Slovenia","1991-09",NA
"Slovenia","1991-10",NA
"Slovenia","1991-11",NA
"Slovenia","1991-12",NA
"Slovenia","1992-01",NA
"Slovenia","1992-02",NA
"Slovenia","1992-03",NA
"Slovenia","1992-04",NA
"Slovenia","1992-05",NA
"Slovenia","1992-06",NA
"Slovenia","1992-07",NA
"Slovenia","1992-08",NA
"Slovenia","1992-09",NA
"Slovenia","1992-10",NA
"Slovenia","1992-11",NA
"Slovenia","1992-12",NA
"Slovenia","1993-01",NA
"Slovenia","1993-02",NA
"Slovenia","1993-03",NA
"Slovenia","1993-04",NA
"Slovenia","1993-05",NA
"Slovenia","1993-06",NA
"Slovenia","1993-07",NA
"Slovenia","1993-08",NA
"Slovenia","1993-09",NA
"Slovenia","1993-10",NA
"Slovenia","1993-11",NA
"Slovenia","1993-12",NA
"Slovenia","1994-01",NA
"Slovenia","1994-02",NA
"Slovenia","1994-03",NA
"Slovenia","1994-04",NA
"Slovenia","1994-05",NA
"Slovenia","1994-06",NA
"Slovenia","1994-07",NA
"Slovenia","1994-08",NA
"Slovenia","1994-09",NA
"Slovenia","1994-10",NA
"Slovenia","1994-11",NA
"Slovenia","1994-12",NA
"Slovenia","1995-01",NA
"Slovenia","1995-02",NA
"Slovenia","1995-03",NA
"Slovenia","1995-04",NA
"Slovenia","1995-05",NA
"Slovenia","1995-06",NA
"Slovenia","1995-07",NA
"Slovenia","1995-08",NA
"Slovenia","1995-09",NA
"Slovenia","1995-10",NA
"Slovenia","1995-11",NA
"Slovenia","1995-12",NA
"Slovenia","1996-01",7.2
"Slovenia","1996-02",7.1
"Slovenia","1996-03",7
"Slovenia","1996-04",7
"Slovenia","1996-05",7
"Slovenia","1996-06",6.9
"Slovenia","1996-07",6.8
"Slovenia","1996-08",6.7
"Slovenia","1996-09",6.8
"Slovenia","1996-10",6.8
"Slovenia","1996-11",6.8
"Slovenia","1996-12",6.8
"Slovenia","1997-01",6.8
"Slovenia","1997-02",6.7
"Slovenia","1997-03",6.7
"Slovenia","1997-04",6.7
"Slovenia","1997-05",6.8
"Slovenia","1997-06",6.9
"Slovenia","1997-07",7
"Slovenia","1997-08",7.1
"Slovenia","1997-09",7.1
"Slovenia","1997-10",7.1
"Slovenia","1997-11",7.1
"Slovenia","1997-12",7.2
"Slovenia","1998-01",7.3
"Slovenia","1998-02",7.3
"Slovenia","1998-03",7.4
"Slovenia","1998-04",7.4
"Slovenia","1998-05",7.4
"Slovenia","1998-06",7.4
"Slovenia","1998-07",7.4
"Slovenia","1998-08",7.4
"Slovenia","1998-09",7.4
"Slovenia","1998-10",7.4
"Slovenia","1998-11",7.4
"Slovenia","1998-12",7.4
"Slovenia","1999-01",7.3
"Slovenia","1999-02",7.2
"Slovenia","1999-03",7.2
"Slovenia","1999-04",7.5
"Slovenia","1999-05",7.5
"Slovenia","1999-06",7.6
"Slovenia","1999-07",7.6
"Slovenia","1999-08",7.6
"Slovenia","1999-09",7.6
"Slovenia","1999-10",7.5
"Slovenia","1999-11",7.4
"Slovenia","1999-12",7.1
"Slovenia","2000-01",6.8
"Slovenia","2000-02",6.8
"Slovenia","2000-03",6.8
"Slovenia","2000-04",7.1
"Slovenia","2000-05",7.2
"Slovenia","2000-06",7.2
"Slovenia","2000-07",7
"Slovenia","2000-08",6.8
"Slovenia","2000-09",6.6
"Slovenia","2000-10",6.3
"Slovenia","2000-11",6.2
"Slovenia","2000-12",6.2
"Slovenia","2001-01",6.1
"Slovenia","2001-02",6
"Slovenia","2001-03",6.1
"Slovenia","2001-04",6
"Slovenia","2001-05",5.9
"Slovenia","2001-06",5.9
"Slovenia","2001-07",5.9
"Slovenia","2001-08",6
"Slovenia","2001-09",6.3
"Slovenia","2001-10",6.5
"Slovenia","2001-11",6.8
"Slovenia","2001-12",6.8
"Slovenia","2002-01",6.7
"Slovenia","2002-02",6.6
"Slovenia","2002-03",6.4
"Slovenia","2002-04",6.3
"Slovenia","2002-05",6.3
"Slovenia","2002-06",6.1
"Slovenia","2002-07",6.1
"Slovenia","2002-08",6.3
"Slovenia","2002-09",6.3
"Slovenia","2002-10",6.2
"Slovenia","2002-11",6.4
"Slovenia","2002-12",6.4
"Slovenia","2003-01",6.5
"Slovenia","2003-02",6.7
"Slovenia","2003-03",6.8
"Slovenia","2003-04",6.8
"Slovenia","2003-05",6.8
"Slovenia","2003-06",6.8
"Slovenia","2003-07",6.8
"Slovenia","2003-08",6.8
"Slovenia","2003-09",6.8
"Slovenia","2003-10",6.6
"Slovenia","2003-11",6.5
"Slovenia","2003-12",6.5
"Slovenia","2004-01",6.5
"Slovenia","2004-02",6.5
"Slovenia","2004-03",6.5
"Slovenia","2004-04",6.4
"Slovenia","2004-05",6.4
"Slovenia","2004-06",6.2
"Slovenia","2004-07",6.1
"Slovenia","2004-08",6.2
"Slovenia","2004-09",6.2
"Slovenia","2004-10",6.3
"Slovenia","2004-11",6.2
"Slovenia","2004-12",6.4
"Slovenia","2005-01",6.4
"Slovenia","2005-02",6.5
"Slovenia","2005-03",6.4
"Slovenia","2005-04",6.1
"Slovenia","2005-05",6
"Slovenia","2005-06",6
"Slovenia","2005-07",6.3
"Slovenia","2005-08",6.5
"Slovenia","2005-09",6.9
"Slovenia","2005-10",7.1
"Slovenia","2005-11",7.2
"Slovenia","2005-12",7
"Slovenia","2006-01",6.7
"Slovenia","2006-02",6.5
"Slovenia","2006-03",6.4
"Slovenia","2006-04",6.3
"Slovenia","2006-05",6.2
"Slovenia","2006-06",6
"Slovenia","2006-07",5.9
"Slovenia","2006-08",5.7
"Slovenia","2006-09",5.6
"Slovenia","2006-10",5.5
"Slovenia","2006-11",5.5
"Slovenia","2006-12",5.4
"Slovenia","2007-01",5.4
"Slovenia","2007-02",5.3
"Slovenia","2007-03",5.1
"Slovenia","2007-04",4.9
"Slovenia","2007-05",4.8
"Slovenia","2007-06",4.8
"Slovenia","2007-07",4.7
"Slovenia","2007-08",4.6
"Slovenia","2007-09",4.5
"Slovenia","2007-10",4.6
"Slovenia","2007-11",4.7
"Slovenia","2007-12",4.7
"Slovenia","2008-01",4.8
"Slovenia","2008-02",4.7
"Slovenia","2008-03",4.6
"Slovenia","2008-04",4.4
"Slovenia","2008-05",4.4
"Slovenia","2008-06",4.3
"Slovenia","2008-07",4.3
"Slovenia","2008-08",4.3
"Slovenia","2008-09",4.2
"Slovenia","2008-10",4.2
"Slovenia","2008-11",4.3
"Slovenia","2008-12",4.3
"Slovenia","2009-01",4.8
"Slovenia","2009-02",5
"Slovenia","2009-03",5.2
"Slovenia","2009-04",5.4
"Slovenia","2009-05",5.6
"Slovenia","2009-06",5.9
"Slovenia","2009-07",6.2
"Slovenia","2009-08",6.3
"Slovenia","2009-09",6.4
"Slovenia","2009-10",6.4
"Slovenia","2009-11",6.4
"Slovenia","2009-12",6.4
"Slovenia","2010-01",6.6
"Slovenia","2010-02",6.8
"Slovenia","2010-03",7
"Slovenia","2010-04",7.2
"Slovenia","2010-05",7.3
"Slovenia","2010-06",7.3
"Slovenia","2010-07",7.2
"Slovenia","2010-08",7.2
"Slovenia","2010-09",7.3
"Slovenia","2010-10",7.6
"Slovenia","2010-11",7.7
"Slovenia","2010-12",8
"Slovenia","2011-01",8
"Slovenia","2011-02",8
"Slovenia","2011-03",8.1
"Slovenia","2011-04",8
"Slovenia","2011-05",7.9
"Slovenia","2011-06",7.9
"Slovenia","2011-07",8
"Slovenia","2011-08",7.9
"Slovenia","2011-09",8.3
"Slovenia","2011-10",8.6
"Slovenia","2011-11",8.8
"Slovenia","2011-12",8.6
"Slovenia","2012-01",8.3
"Slovenia","2012-02",8.1
"Slovenia","2012-03",8
"Slovenia","2012-04",8.1
"Slovenia","2012-05",8.4
"Slovenia","2012-06",8.7
"Slovenia","2012-07",9.2
"Slovenia","2012-08",9.4
"Slovenia","2012-09",9.5
"Slovenia","2012-10",9.5
"Slovenia","2012-11",9.4
"Slovenia","2012-12",9.8
"Slovenia","2013-01",10.2
"Slovenia","2013-02",10.6
"Slovenia","2013-03",10.8
"Slovenia","2013-04",10.8
"Slovenia","2013-05",10.6
"Slovenia","2013-06",10.2
"Slovenia","2013-07",9.8
"Slovenia","2013-08",9.7
"Slovenia","2013-09",9.6
"Slovenia","2013-10",9.6
"Slovenia","2013-11",9.7
"Slovenia","2013-12",9.9
"Slovenia","2014-01",10.2
"Slovenia","2014-02",10.3
"Slovenia","2014-03",10.1
"Slovenia","2014-04",9.6
"Slovenia","2014-05",9.5
"Slovenia","2014-06",9.3
"Slovenia","2014-07",9.4
"Slovenia","2014-08",9.5
"Slovenia","2014-09",9.6
"Slovenia","2014-10",9.7
"Slovenia","2014-11",9.7
"Slovenia","2014-12",9.7
"Slovenia","2015-01",9.4
"Slovenia","2015-02",9.2
"Slovenia","2015-03",9.2
"Slovenia","2015-04",9.4
"Slovenia","2015-05",9.4
"Slovenia","2015-06",9.3
"Slovenia","2015-07",9
"Slovenia","2015-08",8.8
"Slovenia","2015-09",8.6
"Slovenia","2015-10",8.5
"Slovenia","2015-11",8.5
"Slovenia","2015-12",8.6
"Slovenia","2016-01",8.5
"Slovenia","2016-02",8.3
"Slovenia","2016-03",8.3
"Slovenia","2016-04",8.1
"Slovenia","2016-05",8
"Slovenia","2016-06",7.8
"Slovenia","2016-07",7.5
"Slovenia","2016-08",7.4
"Slovenia","2016-09",7.6
"Slovenia","2016-10",8.1
"Slovenia","2016-11",8.2
"Slovenia","2016-12",8.2
"Slovenia","2017-01",7.8
"Slovenia","2017-02",7.4
"Slovenia","2017-03",7
"Slovenia","2017-04",6.7
"Slovenia","2017-05",6.6
"Slovenia","2017-06",6.5
"Slovenia","2017-07",6.5
"Slovenia","2017-08",6.4
"Slovenia","2017-09",6.2
"Slovenia","2017-10",6
"Slovenia","2017-11",5.9
"Slovenia","2017-12",5.8
"Slovenia","2018-01",5.7
"Slovenia","2018-02",5.6
"Slovenia","2018-03",5.5
"Slovenia","2018-04",5.4
"Slovenia","2018-05",5.4
"Slovenia","2018-06",5.2
"Slovenia","2018-07",5.1
"Slovenia","2018-08",5
"Slovenia","2018-09",4.8
"Slovenia","2018-10",4.6
"Slovenia","2018-11",4.5
"Slovenia","2018-12",4.4
"Slovenia","2019-01",4.6
"Slovenia","2019-02",4.6
"Slovenia","2019-03",4.5
"Slovenia","2019-04",4.3
"Slovenia","2019-05",4.3
"Slovenia","2019-06",4.4
"Slovenia","2019-07",4.7
"Slovenia","2019-08",4.8
"Slovenia","2019-09",4.6
"Slovenia","2019-10",4.3
"Slovenia","2019-11",4.1
"Slovenia","2019-12",4
"Slovenia","2020-01",4.2
"Slovenia","2020-02",4.3
"Slovenia","2020-03",4.5
"Slovenia","2020-04",5.3
"Slovenia","2020-05",5.4
"Slovenia","2020-06",5.3
"Slovenia","2020-07",5.1
"Slovenia","2020-08",5.1
"Slovenia","2020-09",5
"Slovenia","2020-10",5
"Slovenia","2020-11",5.3
"Slovenia","2020-12",5.4
"Slovenia","2021-01",5.5
"Slovenia","2021-02",5.4
"Slovenia","2021-03",5.2
"Slovenia","2021-04",4.8
"Slovenia","2021-05",4.6
"Slovenia","2021-06",4.4
"Slovenia","2021-07",4.3
"Slovenia","2021-08",4.4
"Slovenia","2021-09",4.5
"Slovenia","2021-10",4.7
"Slovenia","2021-11",4.7
"Slovenia","2021-12",4.5
"Slovenia","2022-01",4.1
"Slovenia","2022-02",4
"Slovenia","2022-03",4.2
"Slovenia","2022-04",4.5
"Slovenia","2022-05",4.5
"Slovenia","2022-06",4.4
"Slovenia","2022-07",4.1
"Slovenia","2022-08",3.9
"Slovenia","2022-09",3.7
"Slovenia","2022-10",3.7
"Slovenia","2022-11",3.6
"Slovenia","2022-12",3.5
"Slovenia","2023-01",3.5
"Slovenia","2023-02",3.6
"Slovenia","2023-03",3.7
"Slovenia","2023-04",3.8
"Slovenia","2023-05",3.8
"Slovenia","2023-06",3.8
"Slovenia","2023-07",3.7
"Slovenia","2023-08",3.7
"Slovenia","2023-09",3.6
"Slovenia","2023-10",3.6
"Slovenia","2023-11",3.5
"Slovenia","2023-12",3.4
"Slovenia","2024-01",3.3
"Slovenia","2024-02",3.3
"Slovenia","2024-03",3.3
"Slovenia","2024-04",3.4
"Slovenia","2024-05",3.6
"Slovenia","2024-06",3.9
"Slovenia","2024-07",4.2
"Slovenia","2024-08",4.2
"Slovenia","2024-09",4.1
"Slovenia","2024-10",3.8
"Slovenia","2024-11",3.5
"Slovenia","2024-12",3.5
"Slovenia","2025-01",3.8
"Slovenia","2025-02",3.9
"Slovenia","2025-03",3.8
"Slovenia","2025-04",3.5
"Slovenia","2025-05",3.4
"Slovenia","2025-06",3.5
"Slovenia","2025-07",3.7
"Slovenia","2025-08",4
"Slovenia","2025-09",4.3
"Slovenia","2025-10",4.7
"Slovenia","2025-11",5.1
"Slovenia","2025-12",5.1
"Slovakia","1983-01",NA
"Slovakia","1983-02",NA
"Slovakia","1983-03",NA
"Slovakia","1983-04",NA
"Slovakia","1983-05",NA
"Slovakia","1983-06",NA
"Slovakia","1983-07",NA
"Slovakia","1983-08",NA
"Slovakia","1983-09",NA
"Slovakia","1983-10",NA
"Slovakia","1983-11",NA
"Slovakia","1983-12",NA
"Slovakia","1984-01",NA
"Slovakia","1984-02",NA
"Slovakia","1984-03",NA
"Slovakia","1984-04",NA
"Slovakia","1984-05",NA
"Slovakia","1984-06",NA
"Slovakia","1984-07",NA
"Slovakia","1984-08",NA
"Slovakia","1984-09",NA
"Slovakia","1984-10",NA
"Slovakia","1984-11",NA
"Slovakia","1984-12",NA
"Slovakia","1985-01",NA
"Slovakia","1985-02",NA
"Slovakia","1985-03",NA
"Slovakia","1985-04",NA
"Slovakia","1985-05",NA
"Slovakia","1985-06",NA
"Slovakia","1985-07",NA
"Slovakia","1985-08",NA
"Slovakia","1985-09",NA
"Slovakia","1985-10",NA
"Slovakia","1985-11",NA
"Slovakia","1985-12",NA
"Slovakia","1986-01",NA
"Slovakia","1986-02",NA
"Slovakia","1986-03",NA
"Slovakia","1986-04",NA
"Slovakia","1986-05",NA
"Slovakia","1986-06",NA
"Slovakia","1986-07",NA
"Slovakia","1986-08",NA
"Slovakia","1986-09",NA
"Slovakia","1986-10",NA
"Slovakia","1986-11",NA
"Slovakia","1986-12",NA
"Slovakia","1987-01",NA
"Slovakia","1987-02",NA
"Slovakia","1987-03",NA
"Slovakia","1987-04",NA
"Slovakia","1987-05",NA
"Slovakia","1987-06",NA
"Slovakia","1987-07",NA
"Slovakia","1987-08",NA
"Slovakia","1987-09",NA
"Slovakia","1987-10",NA
"Slovakia","1987-11",NA
"Slovakia","1987-12",NA
"Slovakia","1988-01",NA
"Slovakia","1988-02",NA
"Slovakia","1988-03",NA
"Slovakia","1988-04",NA
"Slovakia","1988-05",NA
"Slovakia","1988-06",NA
"Slovakia","1988-07",NA
"Slovakia","1988-08",NA
"Slovakia","1988-09",NA
"Slovakia","1988-10",NA
"Slovakia","1988-11",NA
"Slovakia","1988-12",NA
"Slovakia","1989-01",NA
"Slovakia","1989-02",NA
"Slovakia","1989-03",NA
